customer_id,customer_segment,region,signup_date,plan_type,monthly_revenue,tenure_months,is_churned,churn_date,churn_reason
CUST_005578,Fleet/Leasing,Europe & MENA,2023-09-04,StreamLocal³ Premium,71.59,16,False,,
CUST_005579,Fleet/Leasing,North America,2024-04-30,DriverConnect³ Plus,14.48,8,False,,
CUST_005580,Mass_Market,Asia-Pacific,2024-08-07,StreamLocal³ Premium,64.01,5,False,,
CUST_005581,Premium_EV,Latin America,2023-07-05,FleetWallet³ Pay,154.33,18,False,,
CUST_005582,Partner_Program,Asia-Pacific,2024-08-12,StreamLocal³ Premium,33.44,5,False,,
CUST_005583,Partner_Program,Oceania,2024-12-15,StreamLocal³ Premium,73.67,1,False,,
CUST_005584,Fleet/Leasing,North America,2024-05-27,Cubic³ Connectivity 15GB,82.61,7,True,2024-11-01,Support experience
CUST_005585,Mass_Market,Latin America,2023-11-10,DriverConnect³ Plus,54.34,14,False,,
CUST_005586,Fleet/Leasing,India & Middle East,2023-07-08,Cubic³ Connectivity 50GB,34.85,18,True,2024-11-28,Switched OEM plan
CUST_005587,Mass_Market,North America,2024-03-08,StreamLocal³ Premium,78.39,10,False,,
CUST_005588,Partner_Program,Oceania,2023-04-04,Explore³ Analytics,81.76,21,False,,
CUST_005589,Premium_EV,Europe & MENA,2024-03-31,Cubic³ Connectivity 15GB,93.14,9,False,,
CUST_005590,Premium_EV,North America,2024-11-30,Explore³ Analytics,112.87,1,False,,
CUST_005591,Fleet/Leasing,Asia-Pacific,2024-02-19,Cubic³ Connectivity 15GB,65.85,11,False,,
CUST_005592,Fleet/Leasing,India & Middle East,2023-11-05,FleetWallet³ Pay,32.57,14,False,,
CUST_005593,Fleet/Leasing,North America,2024-10-02,Explore³ Analytics,77.04,3,False,,
CUST_005594,Mass_Market,Latin America,2024-12-31,StreamLocal³ Premium,68.49,0,False,,
CUST_005595,Mass_Market,Oceania,2023-08-07,DriverConnect³ Plus,24.34,17,False,,
CUST_005596,Partner_Program,Oceania,2024-01-03,DriverConnect³ Plus,60.07,12,False,,
CUST_005597,Premium_EV,Oceania,2023-08-02,Cubic³ Connectivity 15GB,149.79,17,False,,
CUST_005598,Fleet/Leasing,Asia-Pacific,2023-10-08,Explore³ Analytics,45.31,15,False,,
CUST_005599,Premium_EV,Europe & MENA,2023-12-16,FleetWallet³ Pay,105.05,13,False,,
CUST_005600,Premium_EV,India & Middle East,2024-04-24,Cubic³ Connectivity 15GB,119.39,8,False,,
CUST_005601,Fleet/Leasing,Europe & MENA,2025-01-08,Cubic³ Connectivity 15GB,47.6,0,False,,
CUST_005602,Premium_EV,Asia-Pacific,2023-05-03,Cubic³ Connectivity 15GB,72.59,20,False,,
CUST_005603,Fleet/Leasing,Asia-Pacific,2024-12-30,Explore³ Analytics,17.97,0,True,2026-08-28,Switched OEM plan
CUST_005604,Premium_EV,India & Middle East,2024-04-13,StreamLocal³ Premium,135.03,9,False,,
CUST_005605,Fleet/Leasing,Asia-Pacific,2023-08-06,Explore³ Analytics,71.37,17,False,,
CUST_005606,Fleet/Leasing,Oceania,2023-07-09,Cubic³ Connectivity 50GB,48.28,18,False,,
CUST_005607,Partner_Program,Latin America,2024-07-26,Explore³ Analytics,73.23,5,False,,
CUST_005608,Partner_Program,Europe & MENA,2023-02-27,DriverConnect³ Plus,52.9,22,False,,
CUST_005609,Mass_Market,Latin America,2023-09-06,Cubic³ Connectivity 50GB,36.41,16,True,2024-03-02,Partner change
CUST_005610,Premium_EV,India & Middle East,2023-06-17,Cubic³ Connectivity 50GB,85.77,19,False,,
CUST_005611,Premium_EV,India & Middle East,2024-02-23,Explore³ Analytics,85.73,10,False,,
CUST_005612,Mass_Market,India & Middle East,2024-03-16,StreamLocal³ Premium,78.47,10,False,,
CUST_005613,Mass_Market,India & Middle East,2024-10-24,StreamLocal³ Premium,45.53,2,False,,
CUST_005614,Partner_Program,Oceania,2024-06-26,Cubic³ Connectivity 50GB,83.18,6,False,,
CUST_005615,Premium_EV,Europe & MENA,2023-07-13,Explore³ Analytics,159.13,18,False,,
CUST_005616,Premium_EV,Asia-Pacific,2023-02-17,Cubic³ Connectivity 50GB,95.93,23,False,,
CUST_005617,Partner_Program,Oceania,2024-12-22,DriverConnect³ Plus,66.86,0,False,,
CUST_005618,Mass_Market,North America,2023-02-07,DriverConnect³ Plus,70.44,23,False,,
CUST_005619,Premium_EV,India & Middle East,2024-06-11,Cubic³ Connectivity 50GB,69.12,7,False,,
CUST_005620,Mass_Market,Oceania,2024-12-12,Explore³ Analytics,43.77,1,False,,
CUST_005621,Partner_Program,Asia-Pacific,2024-12-01,Cubic³ Connectivity 50GB,56.95,1,False,,
CUST_005622,Partner_Program,Latin America,2024-11-20,StreamLocal³ Premium,71.28,1,False,,
CUST_005623,Partner_Program,North America,2024-03-13,DriverConnect³ Plus,40.85,10,False,,
CUST_005624,Premium_EV,India & Middle East,2024-06-06,Cubic³ Connectivity 50GB,97.77,7,False,,
CUST_005625,Fleet/Leasing,Asia-Pacific,2024-05-03,FleetWallet³ Pay,37.55,8,False,,
CUST_005626,Premium_EV,North America,2023-11-11,StreamLocal³ Premium,130.59,14,False,,
CUST_005627,Premium_EV,North America,2024-03-23,Cubic³ Connectivity 50GB,84.65,9,False,,
CUST_005628,Mass_Market,Europe & MENA,2023-08-10,Cubic³ Connectivity 50GB,73.7,17,False,,
CUST_005629,Fleet/Leasing,Latin America,2023-06-25,StreamLocal³ Premium,81.53,19,False,,
CUST_005630,Premium_EV,India & Middle East,2025-01-02,Cubic³ Connectivity 15GB,159.89,0,False,,
CUST_005631,Fleet/Leasing,Europe & MENA,2025-01-20,DriverConnect³ Plus,28.58,-1,True,2026-09-29,Price
CUST_005632,Mass_Market,Oceania,2023-06-02,StreamLocal³ Premium,45.94,19,False,,
CUST_005633,Fleet/Leasing,Europe & MENA,2023-05-09,StreamLocal³ Premium,63.69,20,False,,
CUST_005634,Premium_EV,Europe & MENA,2025-01-07,StreamLocal³ Premium,140.07,0,False,,
CUST_005635,Partner_Program,Oceania,2024-02-22,FleetWallet³ Pay,79.94,10,False,,
CUST_005636,Partner_Program,Asia-Pacific,2023-08-25,Cubic³ Connectivity 50GB,84.48,16,False,,
CUST_005637,Fleet/Leasing,Oceania,2024-02-14,Cubic³ Connectivity 50GB,68.45,11,False,,
CUST_005638,Mass_Market,Asia-Pacific,2023-05-24,Cubic³ Connectivity 50GB,48.3,20,False,,
CUST_005639,Fleet/Leasing,India & Middle East,2023-08-01,Cubic³ Connectivity 15GB,14.58,17,False,,
CUST_005640,Partner_Program,Oceania,2024-12-16,Explore³ Analytics,76.63,1,True,2026-01-29,Switched OEM plan
CUST_005641,Mass_Market,Latin America,2023-02-04,Cubic³ Connectivity 50GB,66.24,23,True,2023-11-23,Switched OEM plan
CUST_005642,Mass_Market,North America,2024-11-30,Cubic³ Connectivity 15GB,58.15,1,False,,
CUST_005643,Mass_Market,India & Middle East,2023-10-15,StreamLocal³ Premium,41.1,15,False,,
CUST_005644,Premium_EV,North America,2024-01-04,Explore³ Analytics,95.86,12,False,,
CUST_005645,Premium_EV,Latin America,2024-04-20,Cubic³ Connectivity 50GB,89.99,9,False,,
CUST_005646,Fleet/Leasing,Oceania,2024-11-24,Cubic³ Connectivity 15GB,46.86,1,False,,
CUST_005647,Partner_Program,India & Middle East,2023-01-17,Explore³ Analytics,57.83,24,False,,
CUST_005648,Fleet/Leasing,Latin America,2023-11-06,Explore³ Analytics,72.74,14,False,,
CUST_005649,Fleet/Leasing,Asia-Pacific,2024-11-12,Explore³ Analytics,51.37,2,False,,
CUST_005650,Mass_Market,Asia-Pacific,2023-10-24,Cubic³ Connectivity 15GB,35.59,14,False,,
CUST_005651,Partner_Program,North America,2024-10-25,FleetWallet³ Pay,43.29,2,False,,
CUST_005652,Mass_Market,Latin America,2025-01-13,Cubic³ Connectivity 50GB,50.41,0,False,,
CUST_005653,Premium_EV,North America,2024-09-09,DriverConnect³ Plus,111.7,4,False,,
CUST_005654,Mass_Market,Oceania,2023-08-05,Cubic³ Connectivity 15GB,62.62,17,True,2024-04-19,Network QoS
CUST_005655,Fleet/Leasing,India & Middle East,2024-11-21,DriverConnect³ Plus,82.37,1,False,,
CUST_005656,Premium_EV,Oceania,2024-12-02,Explore³ Analytics,38.73,1,False,,
CUST_005657,Partner_Program,Asia-Pacific,2024-03-20,Explore³ Analytics,59.4,10,False,,
CUST_005658,Premium_EV,Asia-Pacific,2024-10-23,DriverConnect³ Plus,62.89,2,False,,
CUST_005659,Partner_Program,Asia-Pacific,2023-04-06,StreamLocal³ Premium,72.51,21,False,,
CUST_005660,Partner_Program,North America,2023-05-26,FleetWallet³ Pay,54.6,20,False,,
CUST_005661,Premium_EV,Oceania,2023-01-01,Cubic³ Connectivity 50GB,100.97,24,False,,
CUST_005662,Mass_Market,Asia-Pacific,2024-01-26,Cubic³ Connectivity 50GB,23.15,11,False,,
CUST_005663,Partner_Program,North America,2024-11-24,DriverConnect³ Plus,33.53,1,False,,
CUST_005664,Partner_Program,North America,2024-09-02,FleetWallet³ Pay,30.77,4,False,,
CUST_005665,Fleet/Leasing,Europe & MENA,2023-07-25,FleetWallet³ Pay,53.09,18,False,,
CUST_005666,Fleet/Leasing,Asia-Pacific,2024-01-06,DriverConnect³ Plus,68.84,12,False,,
CUST_005667,Mass_Market,Europe & MENA,2024-04-26,Cubic³ Connectivity 15GB,49.49,8,False,,
CUST_005668,Premium_EV,North America,2023-04-04,Cubic³ Connectivity 15GB,117.77,21,False,,
CUST_005669,Partner_Program,North America,2024-01-25,Explore³ Analytics,39.45,11,False,,
CUST_005670,Mass_Market,Latin America,2024-02-04,Explore³ Analytics,70.02,11,False,,
CUST_005671,Mass_Market,North America,2025-01-17,Cubic³ Connectivity 50GB,32.81,-1,False,,
CUST_005672,Fleet/Leasing,India & Middle East,2023-08-07,FleetWallet³ Pay,83.52,17,False,,
CUST_005673,Partner_Program,Europe & MENA,2023-04-09,FleetWallet³ Pay,21.04,21,False,,
CUST_005674,Fleet/Leasing,India & Middle East,2024-06-15,DriverConnect³ Plus,40.93,7,False,,
CUST_005675,Premium_EV,Oceania,2024-03-28,Cubic³ Connectivity 50GB,157.02,9,False,,
CUST_005676,Partner_Program,Latin America,2023-11-08,DriverConnect³ Plus,68.47,14,False,,
CUST_005677,Mass_Market,Oceania,2024-04-25,FleetWallet³ Pay,38.09,8,False,,
CUST_005678,Fleet/Leasing,Europe & MENA,2024-05-10,DriverConnect³ Plus,70.03,8,False,,
CUST_005679,Premium_EV,India & Middle East,2023-07-22,DriverConnect³ Plus,47.09,18,False,,
CUST_005680,Fleet/Leasing,Oceania,2024-07-26,Cubic³ Connectivity 15GB,13.06,5,False,,
CUST_005681,Partner_Program,North America,2025-01-02,StreamLocal³ Premium,42.55,0,False,,
CUST_005682,Fleet/Leasing,Latin America,2024-05-20,Cubic³ Connectivity 50GB,62.27,8,False,,
CUST_005683,Partner_Program,India & Middle East,2023-02-28,Explore³ Analytics,68.28,22,False,,
CUST_005684,Fleet/Leasing,North America,2024-05-28,FleetWallet³ Pay,14.19,7,False,,
CUST_005685,Partner_Program,Latin America,2023-03-31,FleetWallet³ Pay,25.97,21,False,,
CUST_005686,Fleet/Leasing,Oceania,2024-04-05,DriverConnect³ Plus,18.61,9,False,,
CUST_005687,Mass_Market,Asia-Pacific,2023-10-08,Cubic³ Connectivity 50GB,71.52,15,False,,
CUST_005688,Partner_Program,India & Middle East,2023-11-23,FleetWallet³ Pay,27.65,13,True,2024-07-31,Price
CUST_005689,Premium_EV,North America,2023-09-03,Cubic³ Connectivity 15GB,98.94,16,False,,
CUST_005690,Partner_Program,Latin America,2024-02-07,FleetWallet³ Pay,81.52,11,False,,
CUST_005691,Mass_Market,Latin America,2023-08-26,StreamLocal³ Premium,30.33,16,False,,
CUST_005692,Fleet/Leasing,North America,2023-04-25,Cubic³ Connectivity 50GB,71.88,21,False,,
CUST_005693,Partner_Program,Europe & MENA,2023-08-29,FleetWallet³ Pay,44.99,16,True,2024-01-12,Switched OEM plan
CUST_005694,Fleet/Leasing,Latin America,2024-03-05,FleetWallet³ Pay,33.22,10,False,,
CUST_005695,Fleet/Leasing,India & Middle East,2023-03-02,Cubic³ Connectivity 50GB,46.82,22,False,,
CUST_005696,Fleet/Leasing,Asia-Pacific,2024-03-16,Explore³ Analytics,78.72,10,False,,
CUST_005697,Premium_EV,Asia-Pacific,2023-03-25,Cubic³ Connectivity 50GB,57.18,22,False,,
CUST_005698,Premium_EV,North America,2025-01-14,FleetWallet³ Pay,137.02,0,False,,
CUST_005699,Fleet/Leasing,Latin America,2024-07-18,DriverConnect³ Plus,63.84,6,False,,
CUST_005700,Premium_EV,Oceania,2024-07-30,Explore³ Analytics,40.55,5,False,,
CUST_005701,Fleet/Leasing,Europe & MENA,2023-11-18,FleetWallet³ Pay,55.96,14,False,,
CUST_005702,Fleet/Leasing,North America,2024-07-10,DriverConnect³ Plus,64.17,6,False,,
CUST_005703,Premium_EV,Europe & MENA,2023-08-17,FleetWallet³ Pay,74.22,17,False,,
CUST_005704,Premium_EV,North America,2024-08-23,StreamLocal³ Premium,133.18,4,False,,
CUST_005705,Premium_EV,Europe & MENA,2023-02-01,Cubic³ Connectivity 15GB,58.04,23,False,,
CUST_005706,Fleet/Leasing,Asia-Pacific,2023-04-07,FleetWallet³ Pay,18.76,21,False,,
CUST_005707,Premium_EV,Asia-Pacific,2024-10-31,Cubic³ Connectivity 15GB,109.72,2,False,,
CUST_005708,Premium_EV,North America,2024-02-15,Explore³ Analytics,133.05,11,False,,
CUST_005709,Fleet/Leasing,Latin America,2023-05-04,FleetWallet³ Pay,18.93,20,False,,
CUST_005710,Mass_Market,India & Middle East,2024-02-26,FleetWallet³ Pay,43.98,10,False,,
CUST_005711,Partner_Program,Europe & MENA,2024-05-09,Cubic³ Connectivity 15GB,51.15,8,False,,
CUST_005712,Mass_Market,India & Middle East,2023-07-28,Explore³ Analytics,23.89,17,False,,
CUST_005713,Fleet/Leasing,Europe & MENA,2024-05-17,Explore³ Analytics,19.4,8,False,,
CUST_005714,Mass_Market,India & Middle East,2023-08-14,Cubic³ Connectivity 50GB,71.33,17,True,2024-05-29,Price
CUST_005715,Fleet/Leasing,North America,2023-05-19,Cubic³ Connectivity 15GB,53.07,20,False,,
CUST_005716,Fleet/Leasing,Europe & MENA,2024-11-12,Cubic³ Connectivity 15GB,80.89,2,False,,
CUST_005717,Partner_Program,Oceania,2023-03-16,DriverConnect³ Plus,48.21,22,False,,
CUST_005718,Fleet/Leasing,Asia-Pacific,2023-06-08,Explore³ Analytics,44.77,19,False,,
CUST_005719,Partner_Program,Asia-Pacific,2023-04-19,Cubic³ Connectivity 15GB,62.41,21,False,,
CUST_005720,Mass_Market,Asia-Pacific,2023-05-15,Explore³ Analytics,14.4,20,False,,
CUST_005721,Premium_EV,Asia-Pacific,2024-08-29,StreamLocal³ Premium,152.9,4,False,,
CUST_005722,Partner_Program,Oceania,2023-04-06,Cubic³ Connectivity 50GB,20.04,21,False,,
CUST_005723,Premium_EV,Oceania,2023-03-06,FleetWallet³ Pay,45.23,22,False,,
CUST_005724,Mass_Market,Oceania,2024-12-28,Explore³ Analytics,68.93,0,False,,
CUST_005725,Mass_Market,North America,2023-03-02,Cubic³ Connectivity 50GB,35.69,22,False,,
CUST_005726,Partner_Program,India & Middle East,2025-01-07,Cubic³ Connectivity 50GB,16.35,0,False,,
CUST_005727,Mass_Market,Europe & MENA,2023-10-19,Explore³ Analytics,36.88,15,False,,
CUST_005728,Premium_EV,Europe & MENA,2024-08-19,Explore³ Analytics,83.36,4,True,2026-01-05,Partner change
CUST_005729,Premium_EV,Latin America,2024-01-03,Cubic³ Connectivity 15GB,77.97,12,True,2024-08-24,Network QoS
CUST_005730,Mass_Market,Asia-Pacific,2023-01-07,FleetWallet³ Pay,20.94,24,False,,
CUST_005731,Premium_EV,Oceania,2024-07-24,Cubic³ Connectivity 15GB,66.65,5,False,,
CUST_005732,Partner_Program,Europe & MENA,2024-07-08,Explore³ Analytics,17.5,6,False,,
CUST_005733,Premium_EV,Latin America,2023-02-09,FleetWallet³ Pay,140.1,23,False,,
CUST_005734,Fleet/Leasing,Latin America,2023-10-15,FleetWallet³ Pay,75.9,15,True,2025-03-01,Network QoS
CUST_005735,Fleet/Leasing,India & Middle East,2023-02-05,DriverConnect³ Plus,72.42,23,False,,
CUST_005736,Partner_Program,Latin America,2023-12-15,DriverConnect³ Plus,43.55,13,False,,
CUST_005737,Fleet/Leasing,India & Middle East,2024-10-31,Cubic³ Connectivity 15GB,47.56,2,False,,
CUST_005738,Fleet/Leasing,Europe & MENA,2023-11-09,Cubic³ Connectivity 50GB,60.56,14,False,,
CUST_005739,Fleet/Leasing,India & Middle East,2024-01-03,DriverConnect³ Plus,79.88,12,False,,
CUST_005740,Partner_Program,Asia-Pacific,2023-07-03,StreamLocal³ Premium,73.9,18,False,,
CUST_005741,Fleet/Leasing,Asia-Pacific,2024-02-20,DriverConnect³ Plus,56.15,11,False,,
CUST_005742,Fleet/Leasing,North America,2023-02-15,Cubic³ Connectivity 15GB,40.52,23,False,,
CUST_005743,Fleet/Leasing,Asia-Pacific,2023-05-23,FleetWallet³ Pay,83.57,20,False,,
CUST_005744,Partner_Program,Latin America,2024-11-19,Explore³ Analytics,39.4,1,False,,
CUST_005745,Premium_EV,North America,2024-12-03,DriverConnect³ Plus,51.18,1,False,,
CUST_005746,Partner_Program,Europe & MENA,2023-05-04,DriverConnect³ Plus,40.25,20,False,,
CUST_005747,Partner_Program,Asia-Pacific,2023-01-09,Cubic³ Connectivity 50GB,34.52,24,False,,
CUST_005748,Fleet/Leasing,Asia-Pacific,2024-07-15,FleetWallet³ Pay,78.98,6,False,,
CUST_005749,Partner_Program,Asia-Pacific,2024-10-28,Cubic³ Connectivity 15GB,21.12,2,False,,
CUST_005750,Mass_Market,Asia-Pacific,2024-05-17,Explore³ Analytics,33.56,8,False,,
CUST_005751,Fleet/Leasing,Asia-Pacific,2023-05-16,Cubic³ Connectivity 50GB,18.33,20,False,,
CUST_005752,Fleet/Leasing,North America,2023-10-08,Cubic³ Connectivity 50GB,82.15,15,False,,
CUST_005753,Fleet/Leasing,Oceania,2024-02-04,Cubic³ Connectivity 15GB,12.05,11,False,,
CUST_005754,Fleet/Leasing,India & Middle East,2024-02-04,Cubic³ Connectivity 15GB,45.04,11,True,2024-06-30,Price
CUST_005755,Mass_Market,Europe & MENA,2024-10-02,StreamLocal³ Premium,78.3,3,False,,
CUST_005756,Fleet/Leasing,North America,2023-03-31,Cubic³ Connectivity 50GB,64.49,21,False,,
CUST_005757,Fleet/Leasing,Asia-Pacific,2023-01-18,StreamLocal³ Premium,56.72,24,False,,
CUST_005758,Mass_Market,Latin America,2024-11-10,Cubic³ Connectivity 50GB,29.68,2,False,,
CUST_005759,Premium_EV,Europe & MENA,2024-09-11,Cubic³ Connectivity 15GB,145.4,4,False,,
CUST_005760,Fleet/Leasing,Latin America,2023-08-20,Explore³ Analytics,19.96,17,False,,
CUST_005761,Premium_EV,Latin America,2023-02-01,FleetWallet³ Pay,150.78,23,False,,
CUST_005762,Mass_Market,Latin America,2024-12-12,Cubic³ Connectivity 50GB,61.71,1,False,,
CUST_005763,Partner_Program,India & Middle East,2024-07-11,Cubic³ Connectivity 50GB,62.31,6,False,,
CUST_005764,Mass_Market,Europe & MENA,2023-04-28,DriverConnect³ Plus,79.93,20,False,,
CUST_005765,Premium_EV,North America,2024-05-18,FleetWallet³ Pay,152.54,8,False,,
CUST_005766,Premium_EV,India & Middle East,2023-04-22,Explore³ Analytics,36.94,21,True,2024-08-16,Switched OEM plan
CUST_005767,Fleet/Leasing,North America,2024-02-23,StreamLocal³ Premium,84.52,10,False,,
CUST_005768,Partner_Program,North America,2024-11-26,StreamLocal³ Premium,38.4,1,False,,
CUST_005769,Fleet/Leasing,Latin America,2023-05-11,DriverConnect³ Plus,27.56,20,False,,
CUST_005770,Mass_Market,North America,2024-05-20,Explore³ Analytics,22.88,8,False,,
CUST_005771,Mass_Market,North America,2024-10-16,StreamLocal³ Premium,26.79,3,True,2026-05-06,Partner change
CUST_005772,Mass_Market,India & Middle East,2023-01-26,StreamLocal³ Premium,15.36,24,False,,
CUST_005773,Fleet/Leasing,Latin America,2023-08-24,FleetWallet³ Pay,65.74,17,False,,
CUST_005774,Partner_Program,North America,2023-01-08,StreamLocal³ Premium,44.22,24,False,,
CUST_005775,Partner_Program,Asia-Pacific,2024-12-26,Cubic³ Connectivity 15GB,50.86,0,False,,
CUST_005776,Partner_Program,Latin America,2023-11-25,Explore³ Analytics,62.83,13,False,,
CUST_005777,Premium_EV,Oceania,2024-11-12,Cubic³ Connectivity 50GB,41.95,2,False,,
CUST_005778,Mass_Market,Europe & MENA,2024-12-01,Cubic³ Connectivity 50GB,64.33,1,False,,
CUST_005779,Fleet/Leasing,India & Middle East,2023-07-14,Cubic³ Connectivity 15GB,39.11,18,False,,
CUST_005780,Mass_Market,Asia-Pacific,2023-05-12,Cubic³ Connectivity 15GB,59.94,20,True,2024-06-07,Network QoS
CUST_005781,Fleet/Leasing,Latin America,2023-08-14,Cubic³ Connectivity 15GB,58.4,17,False,,
CUST_005782,Partner_Program,Europe & MENA,2023-10-12,StreamLocal³ Premium,37.95,15,False,,
CUST_005783,Partner_Program,Latin America,2023-12-27,Explore³ Analytics,45.68,12,False,,
CUST_005784,Mass_Market,North America,2023-03-12,FleetWallet³ Pay,70.09,22,False,,
CUST_005785,Premium_EV,Europe & MENA,2024-11-30,StreamLocal³ Premium,63.35,1,False,,
CUST_005786,Fleet/Leasing,India & Middle East,2024-04-06,Cubic³ Connectivity 50GB,57.42,9,False,,
CUST_005787,Partner_Program,Europe & MENA,2023-04-05,Cubic³ Connectivity 15GB,66.75,21,False,,
CUST_005788,Fleet/Leasing,North America,2023-10-29,StreamLocal³ Premium,55.78,14,False,,
CUST_005789,Fleet/Leasing,India & Middle East,2025-01-04,DriverConnect³ Plus,57.76,0,False,,
CUST_005790,Premium_EV,Asia-Pacific,2024-06-08,DriverConnect³ Plus,41.71,7,False,,
CUST_005791,Mass_Market,Europe & MENA,2024-01-11,FleetWallet³ Pay,55.13,12,False,,
CUST_005792,Fleet/Leasing,North America,2024-04-12,DriverConnect³ Plus,83.37,9,False,,
CUST_005793,Mass_Market,Asia-Pacific,2023-10-23,FleetWallet³ Pay,75.33,15,False,,
CUST_005794,Mass_Market,North America,2023-05-01,Cubic³ Connectivity 50GB,24.22,20,False,,
CUST_005795,Fleet/Leasing,Latin America,2024-07-24,Cubic³ Connectivity 15GB,79.84,5,False,,
CUST_005796,Fleet/Leasing,Asia-Pacific,2023-07-31,Explore³ Analytics,20.59,17,False,,
CUST_005797,Mass_Market,Asia-Pacific,2024-07-22,DriverConnect³ Plus,34.6,5,False,,
CUST_005798,Partner_Program,Latin America,2023-01-07,DriverConnect³ Plus,13.31,24,False,,
CUST_005799,Partner_Program,Latin America,2024-02-16,Cubic³ Connectivity 15GB,12.27,11,False,,
CUST_005800,Partner_Program,Oceania,2023-05-23,Cubic³ Connectivity 50GB,74.4,20,False,,
CUST_005801,Mass_Market,Europe & MENA,2023-07-05,Explore³ Analytics,59.09,18,False,,
CUST_005802,Mass_Market,India & Middle East,2024-03-01,FleetWallet³ Pay,24.05,10,False,,
CUST_005803,Fleet/Leasing,Asia-Pacific,2023-05-17,DriverConnect³ Plus,31.08,20,False,,
CUST_005804,Mass_Market,North America,2023-01-12,StreamLocal³ Premium,64.7,24,False,,
CUST_005805,Partner_Program,India & Middle East,2023-06-20,Explore³ Analytics,67.52,19,False,,
CUST_005806,Partner_Program,Oceania,2024-02-11,Cubic³ Connectivity 15GB,76.78,11,False,,
CUST_005807,Mass_Market,Europe & MENA,2023-07-06,Cubic³ Connectivity 50GB,30.42,18,False,,
CUST_005808,Mass_Market,Latin America,2024-06-17,Explore³ Analytics,32.23,7,False,,
CUST_005809,Premium_EV,Europe & MENA,2024-06-17,Explore³ Analytics,73.66,7,False,,
CUST_005810,Partner_Program,Latin America,2023-04-11,Cubic³ Connectivity 50GB,82.58,21,False,,
CUST_005811,Premium_EV,Asia-Pacific,2023-08-29,DriverConnect³ Plus,104.67,16,True,2023-12-16,Price
CUST_005812,Mass_Market,Asia-Pacific,2023-09-16,Explore³ Analytics,81.33,16,True,2025-02-07,Price
CUST_005813,Fleet/Leasing,Latin America,2024-07-19,Explore³ Analytics,63.81,6,False,,
CUST_005814,Fleet/Leasing,North America,2023-03-17,FleetWallet³ Pay,30.01,22,False,,
CUST_005815,Mass_Market,Europe & MENA,2023-08-02,DriverConnect³ Plus,26.12,17,False,,
CUST_005816,Fleet/Leasing,India & Middle East,2024-05-23,Cubic³ Connectivity 50GB,47.69,7,False,,
CUST_005817,Partner_Program,Asia-Pacific,2024-05-14,StreamLocal³ Premium,53.46,8,False,,
CUST_005818,Partner_Program,Europe & MENA,2023-08-02,StreamLocal³ Premium,18.52,17,False,,
CUST_005819,Premium_EV,India & Middle East,2023-12-21,Cubic³ Connectivity 50GB,131.8,13,False,,
CUST_005820,Premium_EV,India & Middle East,2024-10-30,FleetWallet³ Pay,134.93,2,False,,
CUST_005821,Partner_Program,North America,2023-07-16,Cubic³ Connectivity 50GB,56.37,18,True,2025-02-26,Support experience
CUST_005822,Premium_EV,Latin America,2023-01-29,Cubic³ Connectivity 15GB,46.75,23,True,2023-08-15,Price
CUST_005823,Fleet/Leasing,India & Middle East,2023-01-01,StreamLocal³ Premium,32.66,24,False,,
CUST_005824,Partner_Program,Latin America,2024-05-26,FleetWallet³ Pay,23.41,7,True,2024-09-06,Network QoS
CUST_005825,Premium_EV,Oceania,2024-06-21,DriverConnect³ Plus,47.16,6,False,,
CUST_005826,Fleet/Leasing,Asia-Pacific,2024-12-21,FleetWallet³ Pay,13.35,0,False,,
CUST_005827,Premium_EV,Latin America,2024-05-07,Cubic³ Connectivity 50GB,101.29,8,False,,
CUST_005828,Partner_Program,Asia-Pacific,2024-09-19,FleetWallet³ Pay,39.8,3,False,,
CUST_005829,Partner_Program,Asia-Pacific,2023-07-05,Cubic³ Connectivity 15GB,54.63,18,False,,
CUST_005830,Premium_EV,North America,2023-07-18,DriverConnect³ Plus,57.65,18,False,,
CUST_005831,Mass_Market,Europe & MENA,2024-01-08,FleetWallet³ Pay,70.29,12,False,,
CUST_005832,Partner_Program,North America,2023-10-01,StreamLocal³ Premium,57.29,15,False,,
CUST_005833,Fleet/Leasing,Latin America,2024-11-29,DriverConnect³ Plus,57.12,1,False,,
CUST_005834,Partner_Program,Asia-Pacific,2023-01-08,Cubic³ Connectivity 15GB,20.44,24,False,,
CUST_005835,Premium_EV,Asia-Pacific,2024-11-23,DriverConnect³ Plus,60.7,1,False,,
CUST_005836,Partner_Program,Europe & MENA,2024-08-23,DriverConnect³ Plus,49.08,4,False,,
CUST_005837,Partner_Program,Europe & MENA,2023-02-05,FleetWallet³ Pay,37.04,23,False,,
CUST_005838,Mass_Market,Latin America,2024-05-27,DriverConnect³ Plus,84.0,7,False,,
CUST_005839,Fleet/Leasing,North America,2024-12-14,Cubic³ Connectivity 50GB,84.48,1,False,,
CUST_005840,Fleet/Leasing,Asia-Pacific,2023-02-22,Cubic³ Connectivity 50GB,39.94,23,False,,
CUST_005841,Partner_Program,Asia-Pacific,2024-11-04,DriverConnect³ Plus,76.61,2,False,,
CUST_005842,Fleet/Leasing,India & Middle East,2024-02-08,StreamLocal³ Premium,65.68,11,False,,
CUST_005843,Partner_Program,Asia-Pacific,2024-09-25,StreamLocal³ Premium,71.81,3,False,,
CUST_005844,Partner_Program,Oceania,2023-03-22,StreamLocal³ Premium,37.81,22,False,,
